count,mean,std,min,25%,50%,75%,max,word1,word2,iter_2_or_less,iter_3,iter_4,iter_5,iter_6,fail
2315.0,4.23585313174946,1.0520639035937578,3.0,4.0,4.0,5.0,11.0,cares,doily,0.0,0.24017278617710583,0.43326133909287257,0.22721382289416847,0.06565874730021598,0.033693304535637146
2315.0,4.247084233261339,1.004455893288511,2.0,4.0,4.0,5.0,10.0,cares,pouty,0.00043196544276457883,0.2224622030237581,0.4406047516198704,0.24276457883369332,0.0630669546436285,0.030669546436285097
2315.0,4.2069114470842335,1.003427448865554,3.0,4.0,4.0,5.0,10.0,cares,poind,0.0,0.24449244060475162,0.43369330453563715,0.22591792656587473,0.07257019438444924,0.023326133909287255
2315.0,4.30755939524838,1.0470805011452746,3.0,4.0,4.0,5.0,10.0,cares,gouty,0.0,0.21079913606911446,0.4319654427645788,0.24665226781857452,0.07473002159827213,0.035853131749460046
2315.0,4.273002159827214,1.09360177301352,3.0,4.0,4.0,5.0,12.0,cares,noily,0.0,0.2384449244060475,0.4215982721382289,0.2263498920086393,0.07645788336933046,0.037149028077753776
2315.0,4.109287257019439,1.001586969798459,2.0,3.0,4.0,5.0,10.0,cares,point,0.00043196544276457883,0.28682505399568037,0.43326133909287257,0.19654427645788336,0.057883369330453564,0.025053995680345574
2315.0,4.088120950323974,0.9904521125557446,3.0,3.0,4.0,5.0,11.0,cares,doilt,0.0,0.28812095032397406,0.4449244060475162,0.1939524838012959,0.04794816414686825,0.025053995680345574
2315.0,4.2924406047516195,1.0614274464638613,3.0,4.0,4.0,5.0,11.0,cares,piony,0.0,0.22764578833693305,0.4146868250539957,0.24276457883369332,0.08120950323974083,0.033693304535637146
2315.0,4.273434125269978,1.041887663986138,2.0,4.0,4.0,5.0,11.0,cares,bound,0.00043196544276457883,0.22289416846652269,0.4289416846652268,0.24535637149028078,0.07213822894168466,0.03023758099352052
2315.0,4.224622030237581,0.9928866587613513,2.0,4.0,4.0,5.0,10.0,cares,pound,0.00043196544276457883,0.23110151187904968,0.43974082073434123,0.2345572354211663,0.06911447084233262,0.025053995680345574
2315.0,4.2924406047516195,1.054483310493936,3.0,4.0,4.0,5.0,12.0,bares,doily,0.0,0.2203023758099352,0.42289416846652267,0.252267818574514,0.06997840172786177,0.03455723542116631
2315.0,4.301943844492441,1.0141482396512849,2.0,4.0,4.0,5.0,11.0,bares,pouty,0.00043196544276457883,0.20388768898488122,0.4375809935205184,0.24838012958963282,0.08207343412526998,0.027645788336933045
2315.0,4.250107991360691,0.9900515236328667,3.0,4.0,4.0,5.0,11.0,bares,poind,0.0,0.22203023758099352,0.4349892008639309,0.24535637149028078,0.07516198704103672,0.0224622030237581
2315.0,4.354643628509719,1.061594335346958,3.0,4.0,4.0,5.0,10.0,bares,gouty,0.0,0.19740820734341252,0.4272138228941685,0.25140388768898486,0.0876889848812095,0.03628509719222462
2315.0,4.310151187904967,1.0647392154130837,3.0,4.0,4.0,5.0,13.0,bares,noily,0.0,0.20907127429805616,0.43412526997840173,0.2505399568034557,0.07084233261339093,0.035421166306695465
2315.0,4.160259179265659,0.9903475037881772,2.0,3.0,4.0,5.0,11.0,bares,point,0.00043196544276457883,0.25615550755939526,0.4431965442764579,0.21684665226781857,0.06047516198704104,0.022894168466522678
2315.0,4.1494600431965445,0.9835041388428236,3.0,3.0,4.0,5.0,11.0,bares,doilt,0.0,0.2548596112311015,0.4526997840172786,0.21814254859611232,0.047516198704103674,0.02678185745140389
2315.0,4.305831533477321,1.0355544726454151,3.0,4.0,4.0,5.0,12.0,bares,piony,0.0,0.20734341252699784,0.43412526997840173,0.24924406047516198,0.07775377969762419,0.03153347732181425
2315.0,4.266522678185745,1.0445056287319145,2.0,4.0,4.0,5.0,11.0,bares,could,0.00043196544276457883,0.22332613390928727,0.43412526997840173,0.24449244060475162,0.0630669546436285,0.03455723542116631
2315.0,4.222030237580993,1.048082675084853,3.0,4.0,4.0,5.0,12.0,bares,colin,0.0,0.24665226781857452,0.4285097192224622,0.22894168466522677,0.06436285097192225,0.03153347732181425
2315.0,4.249244060475162,1.012707969636708,3.0,4.0,4.0,5.0,11.0,pares,doily,0.0,0.2263498920086393,0.4349892008639309,0.2406047516198704,0.07041036717062635,0.027645788336933045
2315.0,4.30755939524838,1.008395550491119,3.0,4.0,4.0,5.0,9.0,pares,gouty,0.0,0.20475161987041038,0.43153347732181424,0.252267818574514,0.08380129589632829,0.027645788336933045
2315.0,4.264794816414687,1.0206766396557194,3.0,4.0,4.0,5.0,12.0,pares,noily,0.0,0.2185745140388769,0.44146868250539956,0.2371490280777538,0.07516198704103672,0.027645788336933045
2315.0,4.09719222462203,0.9364259620000559,3.0,3.0,4.0,5.0,11.0,pares,doilt,0.0,0.26436285097192225,0.4660907127429806,0.2043196544276458,0.045788336933045355,0.019438444924406047
2315.0,4.259611231101512,0.9596378355023051,2.0,4.0,4.0,5.0,11.0,pares,bound,0.00043196544276457883,0.20647948164146868,0.44665226781857453,0.25183585313174944,0.07516198704103672,0.019438444924406047
2315.0,4.208207343412527,0.9789584141812402,2.0,4.0,4.0,5.0,11.0,pares,could,0.00043196544276457883,0.2302375809935205,0.44622030237580995,0.23930885529157667,0.06220302375809935,0.02159827213822894
2315.0,4.175809935205184,1.0119094960341015,3.0,3.0,4.0,5.0,11.0,pares,colin,0.0,0.2591792656587473,0.432829373650108,0.216414686825054,0.06781857451403887,0.023758099352051837
2315.0,4.160259179265659,0.9916557320788019,2.0,3.0,4.0,5.0,10.0,pares,count,0.00043196544276457883,0.2552915766738661,0.4470842332613391,0.21295896328293737,0.0591792656587473,0.025053995680345574
2315.0,4.1745140388768895,0.9597555166876316,3.0,4.0,4.0,5.0,11.0,pares,boult,0.0,0.2406047516198704,0.44924406047516197,0.2345572354211663,0.05485961123110151,0.020734341252699785
2315.0,4.316630669546436,1.007085897453542,3.0,4.0,4.0,5.0,12.0,pares,boink,0.0,0.20086393088552915,0.42289416846652267,0.2734341252699784,0.0755939524838013,0.027213822894168467
2315.0,4.198704103671706,1.0193877092532584,3.0,4.0,4.0,5.0,11.0,tares,doily,0.0,0.24449244060475162,0.44622030237580995,0.21900647948164148,0.059611231101511876,0.030669546436285097
2315.0,4.135637149028078,0.9859448598813819,3.0,3.0,4.0,5.0,10.0,tares,poind,0.0,0.2660907127429806,0.4488120950323974,0.20129589632829373,0.06004319654427646,0.023758099352051837
2315.0,4.204319654427646,1.0531175276246956,3.0,3.0,4.0,5.0,12.0,tares,noily,0.0,0.25140388768898486,0.4401727861771058,0.21036717062634988,0.06609071274298056,0.031965442764578834
2315.0,4.226349892008639,1.0421938201540413,3.0,4.0,4.0,5.0,11.0,tares,piony,0.0,0.2488120950323974,0.4215982721382289,0.22807775377969763,0.06997840172786177,0.03153347732181425
2315.0,4.211231101511879,1.0068280268296215,2.0,4.0,4.0,5.0,11.0,tares,bound,0.00043196544276457883,0.2345572354211663,0.4453563714902808,0.232829373650108,0.06004319654427646,0.02678185745140389
2315.0,4.149892008639309,0.9823391801766637,2.0,3.0,4.0,5.0,11.0,tares,could,0.00043196544276457883,0.25140388768898486,0.4587473002159827,0.21339092872570195,0.050971922246220304,0.025053995680345574
2315.0,4.099784017278617,1.0064506491884189,3.0,3.0,4.0,5.0,11.0,tares,colin,0.0,0.2894168466522678,0.43844492440604754,0.191792656587473,0.05658747300215983,0.023758099352051837
2315.0,4.162419006479482,0.9605283526891228,2.0,4.0,4.0,5.0,10.0,tares,pound,0.00043196544276457883,0.24578833693304536,0.45226781857451404,0.22289416846652269,0.05701943844492441,0.02159827213822894
2315.0,4.251835853131749,1.0306830558592313,3.0,4.0,4.0,5.0,12.0,tares,boink,0.0,0.22289416846652269,0.44406047516198704,0.2384449244060475,0.06393088552915767,0.030669546436285097
2315.0,4.196112311015119,0.9654724216092894,2.0,4.0,4.0,5.0,10.0,tares,mound,0.00043196544276457883,0.22591792656587473,0.46695464362850975,0.2224622030237581,0.06004319654427646,0.024190064794816415
2315.0,4.190928725701943,1.0364175848643065,3.0,3.0,4.0,5.0,10.0,cores,laity,0.0,0.252267818574514,0.4431965442764579,0.2120950323974082,0.0630669546436285,0.02937365010799136
2315.0,4.235421166306695,1.0527766029806256,2.0,4.0,4.0,5.0,11.0,cores,daily,0.00043196544276457883,0.23974082073434125,0.43326133909287257,0.22721382289416847,0.06565874730021598,0.033693304535637146
2315.0,4.2967602591792655,1.0723857081989934,2.0,4.0,4.0,5.0,10.0,cores,gaily,0.00043196544276457883,0.22591792656587473,0.4194384449244061,0.23930885529157667,0.0755939524838013,0.039308855291576676
2315.0,4.289848812095032,1.0953881965981012,3.0,4.0,4.0,5.0,11.0,cores,haily,0.0,0.23585313174946004,0.4146868250539957,0.23196544276457884,0.0755939524838013,0.041900647948164144
2315.0,4.109287257019439,1.001586969798459,2.0,3.0,4.0,5.0,10.0,cores,paint,0.00043196544276457883,0.28682505399568037,0.43326133909287257,0.19654427645788336,0.057883369330453564,0.025053995680345574
2315.0,4.288552915766739,1.0780369359995763,3.0,4.0,4.0,5.0,12.0,cores,bialy,0.0,0.22462203023758098,0.4289416846652268,0.2367170626349892,0.0734341252699784,0.03628509719222462
2315.0,4.116630669546436,1.0108550252724733,3.0,3.0,4.0,5.0,11.0,cores,daint,0.0,0.2833693304535637,0.43844492440604754,0.19481641468682506,0.05658747300215983,0.02678185745140389
2315.0,4.2142548596112315,1.0339378513210946,3.0,3.0,4.0,5.0,10.0,cores,baith,0.0,0.25140388768898486,0.4224622030237581,0.22850971922246222,0.06825053995680345,0.02937365010799136
2315.0,4.176241900647948,1.025199625255018,2.0,3.0,4.0,5.0,10.0,cores,faint,0.00043196544276457883,0.2613390928725702,0.43369330453563715,0.2099352051835853,0.06781857451403887,0.02678185745140389
2315.0,4.354643628509719,1.0741396390267715,2.0,4.0,4.0,5.0,10.0,cores,gaudy,0.00043196544276457883,0.20259179265658747,0.4194384449244061,0.2531317494600432,0.08509719222462203,0.039308855291576676
2315.0,4.238876889848812,1.0341826446039213,3.0,4.0,4.0,5.0,11.0,bores,laity,0.0,0.232829373650108,0.43930885529157665,0.22894168466522677,0.06997840172786177,0.028941684665226782
2315.0,4.292008639308856,1.0552175507644541,2.0,4.0,4.0,5.0,12.0,bores,daily,0.00043196544276457883,0.21987041036717062,0.42289416846652267,0.252267818574514,0.06997840172786177,0.03455723542116631
2315.0,4.344276457883369,1.0799123782173465,2.0,4.0,4.0,5.0,9.0,bores,gaily,0.00043196544276457883,0.21079913606911446,0.4120950323974082,0.2552915766738661,0.08034557235421166,0.04103671706263499
2315.0,4.330885529157667,1.090253371205472,3.0,4.0,4.0,5.0,12.0,bores,haily,0.0,0.21555075593952483,0.4185745140388769,0.24578833693304536,0.07688984881209503,0.04319654427645788
2315.0,4.2423326133909285,1.0466746544540222,3.0,4.0,4.0,5.0,10.0,bores,canid,0.0,0.24449244060475162,0.4146868250539957,0.23974082073434125,0.07170626349892009,0.02937365010799136
2315.0,4.214686825053995,1.0365616671791544,3.0,4.0,4.0,5.0,11.0,bores,calid,0.0,0.24751619870410368,0.424622030237581,0.241036717062635,0.05529157667386609,0.03153347732181425
2315.0,4.160259179265659,0.9903475037881772,2.0,3.0,4.0,5.0,11.0,bores,paint,0.00043196544276457883,0.25615550755939526,0.4431965442764579,0.21684665226781857,0.06047516198704104,0.022894168466522678
2315.0,4.152051835853132,1.003554132166416,3.0,3.0,4.0,5.0,11.0,bores,daint,0.0,0.26004319654427643,0.44665226781857453,0.21295896328293737,0.05658747300215983,0.023758099352051837
2315.0,4.26695464362851,1.0437744051018425,3.0,4.0,4.0,5.0,11.0,bores,cauld,0.0,0.22375809935205185,0.43412526997840173,0.24449244060475162,0.0630669546436285,0.03455723542116631
2315.0,4.2319654427645785,1.036172598948737,2.0,4.0,4.0,5.0,11.0,bores,faint,0.00043196544276457883,0.2371490280777538,0.4354211663066955,0.2267818574514039,0.07386609071274298,0.026349892008639308
2315.0,4.291144708423326,1.0476479947399941,3.0,4.0,4.0,5.0,11.0,mares,doily,0.0,0.21900647948164148,0.42807775377969765,0.24362850971922245,0.07688984881209503,0.032397408207343416
2315.0,4.295464362850972,1.0120070800553163,2.0,4.0,4.0,5.0,10.0,mares,pouty,0.00043196544276457883,0.20907127429805616,0.4319654427645788,0.2501079913606911,0.07861771058315335,0.029805615550755938
2315.0,4.238444924406047,0.9738096698033811,3.0,4.0,4.0,5.0,10.0,mares,poind,0.0,0.2241900647948164,0.43412526997840173,0.2501079913606911,0.06911447084233262,0.0224622030237581
2315.0,4.341252699784017,1.0324071207177343,3.0,4.0,4.0,5.0,10.0,mares,gouty,0.0,0.19481641468682506,0.43412526997840173,0.25183585313174944,0.08423326133909287,0.03498920086393088
2315.0,4.305399568034558,1.0524455007989357,3.0,4.0,4.0,5.0,12.0,mares,noily,0.0,0.2099352051835853,0.4354211663066955,0.24578833693304536,0.07429805615550755,0.03455723542116631
2315.0,4.170194384449244,0.970824038623978,2.0,4.0,4.0,5.0,10.0,mares,point,0.00043196544276457883,0.24319654427645787,0.45701943844492443,0.2159827213822894,0.059611231101511876,0.023758099352051837
2315.0,4.143412526997841,0.9782392595112303,3.0,3.0,4.0,5.0,11.0,mares,doilt,0.0,0.2548596112311015,0.4587473002159827,0.20950323974082075,0.05226781857451404,0.024622030237580993
2315.0,4.319222462203024,1.0392252034678984,3.0,4.0,4.0,5.0,11.0,mares,piony,0.0,0.2099352051835853,0.41727861771058317,0.2613390928725702,0.08077753779697625,0.030669546436285097
2315.0,4.301511879049676,1.0063636560942535,2.0,4.0,4.0,5.0,11.0,mares,bound,0.00043196544276457883,0.20086393088552915,0.4349892008639309,0.2660907127429806,0.06738660907127429,0.03023758099352052
2315.0,4.238876889848812,0.9893340172638551,2.0,4.0,4.0,5.0,11.0,mares,could,0.00043196544276457883,0.22203023758099352,0.43887688984881207,0.25140388768898486,0.06263498920086392,0.024622030237580993
2315.0,4.199136069114471,1.0075767999703404,3.0,4.0,4.0,5.0,10.0,pores,laity,0.0,0.2449244060475162,0.43930885529157665,0.2267818574514039,0.06090712742980561,0.028077753779697623
2315.0,4.248812095032397,1.0134540562554306,2.0,4.0,4.0,5.0,11.0,pores,daily,0.00043196544276457883,0.22591792656587473,0.4349892008639309,0.2406047516198704,0.07041036717062635,0.027645788336933045
2315.0,4.308855291576674,1.0398641263468347,2.0,4.0,4.0,5.0,9.0,pores,gaily,0.00043196544276457883,0.21339092872570195,0.42289416846652267,0.2488120950323974,0.08034557235421166,0.03412526997840173
2315.0,4.312742980561555,1.0740866317538327,3.0,4.0,4.0,5.0,11.0,pores,haily,0.0,0.22073434125269978,0.4203023758099352,0.2367170626349892,0.08423326133909287,0.03801295896328294
2315.0,4.197408207343413,1.005341062636477,3.0,3.0,4.0,5.0,10.0,pores,canid,0.0,0.2548596112311015,0.4190064794816415,0.232829373650108,0.06997840172786177,0.023326133909287255
2315.0,4.157235421166306,0.9685562741186627,3.0,3.0,4.0,5.0,11.0,pores,calid,0.0,0.2526997840172786,0.44362850971922246,0.2263498920086393,0.057883369330453564,0.019438444924406047
2315.0,4.289848812095032,1.0278136009128158,3.0,4.0,4.0,5.0,12.0,pores,bialy,0.0,0.20950323974082075,0.4401727861771058,0.24578833693304536,0.0734341252699784,0.031101511879049675
2315.0,4.127861771058315,0.9935298281108876,3.0,3.0,4.0,5.0,10.0,pores,daint,0.0,0.26997840172786175,0.4531317494600432,0.19049676025917928,0.061339092872570194,0.025053995680345574
2315.0,4.214686825053995,0.986578174479659,3.0,4.0,4.0,5.0,10.0,pores,baith,0.0,0.23498920086393088,0.43930885529157665,0.2345572354211663,0.06565874730021598,0.025485961123110152
2315.0,4.208639308855291,0.9782039558191097,3.0,4.0,4.0,5.0,11.0,pores,cauld,0.0,0.2306695464362851,0.44622030237580995,0.23930885529157667,0.06220302375809935,0.02159827213822894
2315.0,4.281209503239741,1.0501538376399744,3.0,4.0,4.0,5.0,11.0,canes,doily,0.0,0.2185745140388769,0.43844492440604754,0.2384449244060475,0.06868250539956804,0.035853131749460046
2315.0,4.277753779697624,1.1028376065257866,3.0,4.0,4.0,5.0,12.0,canes,roily,0.0,0.2371490280777538,0.4241900647948164,0.22332613390928727,0.07602591792656588,0.039308855291576676
2315.0,4.281641468682506,1.0056817332876922,2.0,4.0,4.0,5.0,10.0,canes,pouty,0.00043196544276457883,0.1978401727861771,0.46177105831533477,0.24622030237580994,0.061339092872570194,0.032397408207343416
2315.0,4.336069114470843,1.0428457817534873,3.0,4.0,4.0,5.0,10.0,canes,gouty,0.0,0.19481641468682506,0.43801295896328296,0.25442764578833693,0.07861771058315335,0.03412526997840173
2315.0,4.304535637149028,1.1110162555319019,3.0,4.0,4.0,5.0,11.0,canes,loury,0.0,0.22375809935205185,0.43153347732181424,0.22980561555075593,0.07041036717062635,0.04449244060475162
2315.0,4.1377969762419005,0.9984955763449759,3.0,3.0,4.0,5.0,10.0,canes,doilt,0.0,0.265658747300216,0.4479481641468683,0.20907127429805616,0.05053995680345572,0.02678185745140389
2315.0,4.269546436285097,1.0521827794880518,3.0,4.0,4.0,5.0,11.0,canes,bourd,0.0,0.22721382289416847,0.42807775377969765,0.24276457883369332,0.07041036717062635,0.03153347732181425
2315.0,4.18012958963283,1.0068662203189196,3.0,4.0,4.0,5.0,11.0,canes,boult,0.0,0.24146868250539957,0.4609071274298056,0.21684665226781857,0.054427645788336934,0.026349892008639308
2315.0,4.156371490280778,0.9833078600694166,3.0,3.0,4.0,5.0,10.0,canes,poult,0.0,0.2505399568034557,0.45961123110151186,0.20907127429805616,0.05485961123110151,0.02591792656587473
2315.0,4.316198704103671,1.0601084704607602,3.0,4.0,4.0,5.0,11.0,canes,roupy,0.0,0.20734341252699784,0.43585313174946005,0.24319654427645787,0.07732181425485961,0.03628509719222462
2315.0,4.272138228941684,0.9983895666417274,2.0,4.0,4.0,5.0,10.0,dares,pouty,0.00043196544276457883,0.2120950323974082,0.4401727861771058,0.2449244060475162,0.07602591792656588,0.026349892008639308
2315.0,4.325269978401728,1.0579721038175571,3.0,4.0,4.0,5.0,10.0,dares,gouty,0.0,0.20777537796976242,0.42937365010799133,0.24362850971922245,0.08380129589632829,0.035421166306695465
2315.0,4.273002159827214,1.04882175217872,3.0,4.0,4.0,5.0,12.0,dares,noily,0.0,0.22505399568034556,0.4289416846652268,0.24449244060475162,0.06652267818574514,0.03498920086393088
2315.0,4.1274298056155505,0.9942375473166053,2.0,3.0,4.0,5.0,10.0,dares,point,0.00043196544276457883,0.26954643628509717,0.4531317494600432,0.19049676025917928,0.061339092872570194,0.025053995680345574
2315.0,4.284233261339093,1.0308496705300911,3.0,4.0,4.0,5.0,11.0,dares,piony,0.0,0.22332613390928727,0.4185745140388769,0.24924406047516198,0.0794816414686825,0.02937365010799136
2315.0,4.1524838012958964,1.0075714270964466,3.0,3.0,4.0,5.0,11.0,dares,colin,0.0,0.26695464362850974,0.43412526997840173,0.21727861771058316,0.05485961123110151,0.02678185745140389
2315.0,4.154643628509719,1.0053094960247613,2.0,3.0,4.0,5.0,11.0,dares,count,0.00043196544276457883,0.25356371490280777,0.460475161987041,0.2056155507559395,0.04967602591792657,0.03023758099352052
2315.0,4.184017278617711,0.9947156487295727,3.0,4.0,4.0,5.0,11.0,dares,boult,0.0,0.241036717062635,0.45183585313174945,0.23110151187904968,0.04665226781857451,0.02937365010799136
2315.0,4.147732181425486,0.952519198578905,3.0,4.0,4.0,5.0,11.0,dares,poult,0.0,0.24578833693304536,0.46177105831533477,0.22289416846652269,0.045788336933045355,0.023758099352051837
2315.0,4.307991360691145,1.0384571861644811,3.0,4.0,4.0,5.0,12.0,dares,boink,0.0,0.20345572354211663,0.43628509719222464,0.25874730021598275,0.06997840172786177,0.03153347732181425
